timestamp,location_name,location_lat,location_lon,co,no2,o3,pm10,pm25,so2,owm_aqi_index
2026-08-23 17:49:41,Delhi,28.7041,77.1025,0.1754,4.88,74.11,39.96,20.26,0.84,2
2026-08-23 17:49:41,Faridabad,28.4089,77.3178,0.1734,4.6,75.86,38.42,19.87,0.93,2
2026-08-23 17:49:41,Ghaziabad,28.6692,77.4538,0.2086,7.3,72.5,42.48,23.71,1.08,2
2026-08-23 17:49:41,Gurgaon,28.4595,77.0266,0.1622,3.84,77.09,38.68,18.88,0.97,2
2026-08-23 17:49:41,Noida,28.5355,77.391,0.1734,4.6,75.86,38.42,19.87,0.93,2
2026-08-23 18:40:06,Delhi,28.7041,77.1025,0.2069,8.76,61.22,40.83,20.66,1.07,2
2026-08-23 18:40:06,Faridabad,28.4089,77.3178,0.203,8.31,63.98,38.97,20.11,1.2,2
2026-08-23 18:40:06,Ghaziabad,28.6692,77.4538,0.2437,11.64,61.13,42.37,23.72,1.36,2
2026-08-23 18:40:06,Gurgaon,28.4595,77.0266,0.19,7.34,65,39.66,19.26,1.22,2
2026-08-23 18:40:06,Noida,28.5355,77.391,0.203,8.31,63.98,38.97,20.11,1.2,2
2026-08-23 18:50:57,Delhi,28.7041,77.1025,0.1746,7.05,59.7,30.68,14.33,0.77,2
2026-08-23 18:50:57,Faridabad,28.4089,77.3178,0.1731,6.3,62.3,26.96,13.61,0.88,2
2026-08-23 18:50:57,Ghaziabad,28.6692,77.4538,0.1659,5.47,66.61,26.11,13.09,0.76,2
2026-08-23 18:50:57,Gurgaon,28.4595,77.0266,0.1749,6.89,60.62,29.84,14.33,0.98,2
2026-08-23 18:50:57,Noida,28.5355,77.391,0.1731,6.3,62.3,26.96,13.61,0.88,2
2026-08-23 13:44:32,Delhi,28.7041,77.1025,0.2173,10.78,45.76,32.93,15.66,1.1,2
2026-08-23 13:44:32,Faridabad,28.4089,77.3178,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 13:44:32,Ghaziabad,28.6692,77.4538,0.202,8.62,54.17,27.05,14.18,1.08,2
2026-08-23 13:44:32,Gurgaon,28.4595,77.0266,0.2201,10.91,46.07,32.44,15.84,1.3,2
2026-08-23 13:44:32,Noida,28.5355,77.391,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 14:16:05,Delhi,28.7041,77.1025,0.2173,10.78,45.76,32.93,15.66,1.1,2
2026-08-23 14:16:05,Faridabad,28.4089,77.3178,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 14:16:05,Ghaziabad,28.6692,77.4538,0.202,8.62,54.17,27.05,14.18,1.08,2
2026-08-23 14:16:05,Gurgaon,28.4595,77.0266,0.2201,10.91,46.07,32.44,15.84,1.3,2
2026-08-23 14:16:05,Noida,28.5355,77.391,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 14:25:04,Delhi,28.7041,77.1025,0.2173,10.78,45.76,32.93,15.66,1.1,2
2026-08-23 14:25:04,Faridabad,28.4089,77.3178,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 14:25:04,Ghaziabad,28.6692,77.4538,0.202,8.62,54.17,27.05,14.18,1.08,2
2026-08-23 14:25:04,Gurgaon,28.4595,77.0266,0.2201,10.91,46.07,32.44,15.84,1.3,2
2026-08-23 14:25:04,Noida,28.5355,77.391,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 14:48:23,Delhi,28.7041,77.1025,0.2572,13.57,35.44,35.38,17.23,1.33,2
2026-08-23 14:48:23,Faridabad,28.4089,77.3178,0.2457,11.95,40.01,30.55,16.11,1.36,2
2026-08-23 14:48:23,Ghaziabad,28.6692,77.4538,0.2347,10.58,45.12,27.84,15.4,1.28,2
2026-08-23 14:48:23,Gurgaon,28.4595,77.0266,0.261,13.8,35.53,35.17,17.46,1.5,2
2026-08-23 14:48:23,Noida,28.5355,77.391,0.2457,11.95,40.01,30.55,16.11,1.36,2
2026-08-23 15:14:56,Delhi,28.7041,77.1025,0.2572,13.57,35.44,35.38,17.23,1.33,2
2026-08-23 15:14:56,Faridabad,28.4089,77.3178,0.2457,11.95,40.01,30.55,16.11,1.36,2
2026-08-23 15:14:56,Ghaziabad,28.6692,77.4538,0.2347,10.58,45.12,27.84,15.4,1.28,2
2026-08-23 15:14:56,Gurgaon,28.4595,77.0266,0.261,13.8,35.53,35.17,17.46,1.5,2
2026-08-23 15:14:56,Noida,28.5355,77.391,0.2457,11.95,40.01,30.55,16.11,1.36,2
2026-08-23 15:45:39,Delhi,28.7041,77.1025,0.2886,15.41,28.26,37.35,18.67,1.43,2
2026-08-23 15:45:39,Faridabad,28.4089,77.3178,0.2692,13.14,33.49,31.57,17.02,1.4,2
2026-08-23 15:45:39,Ghaziabad,28.6692,77.4538,0.2579,11.61,38.61,28.33,16.34,1.36,2
2026-08-23 15:45:39,Gurgaon,28.4595,77.0266,0.2907,15.53,28.19,36.93,18.71,1.53,2
2026-08-23 15:45:39,Noida,28.5355,77.391,0.2692,13.14,33.49,31.57,17.02,1.4,2
