timestamp,point_id,type,name,lat,lon,frc,current_speed,free_flow_speed,current_travel_time,free_flow_travel_time,confidence,road_closure,congestion_ratio
2026-08-22T10:06:56.547257+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,32,40,814,651,1,False,0.8
2026-08-22T10:06:56.547257+00:00,hotspot_Rohini,hotspot,Rohini,28.7495,77.0565,FRC2,27,38,1673,1188,1,False,0.711
2026-08-22T10:57:10.088686+00:00,grid_0,grid,,28.099302,76.698159,FRC4,31,31,1306,1306,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_1,grid,,28.099302,76.899382,FRC4,35,35,1597,1597,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_2,grid,,28.099302,77.100604,FRC4,42,42,626,626,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_3,grid,,28.099302,77.301827,FRC0,73,80,885,808,0.918118,False,0.912
2026-08-22T10:57:10.088686+00:00,grid_4,grid,,28.099302,77.503049,FRC2,46,46,1777,1777,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_5,grid,,28.099302,77.704272,FRC4,54,54,1057,1057,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_6,grid,,28.260999,76.698159,FRC3,44,44,1293,1293,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_7,grid,,28.260999,76.899382,FRC3,43,43,1183,1183,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_8,grid,,28.260999,77.100604,FRC0,102,102,373,373,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_13,grid,,28.422696,76.899382,FRC3,48,48,1050,1050,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_14,grid,,28.422696,77.100604,FRC3,33,40,1462,1206,1,False,0.825
2026-08-22T10:57:10.088686+00:00,grid_15,grid,,28.422696,77.301827,FRC3,22,30,1598,1172,0.980702,False,0.733
2026-08-22T10:57:10.088686+00:00,grid_16,grid,,28.422696,77.503049,FRC0,92,92,469,469,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_17,grid,,28.422696,77.704272,FRC3,56,56,1244,1244,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_18,grid,,28.584392,76.698159,FRC4,34,34,770,770,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_19,grid,,28.584392,76.899382,FRC7,40,40,1295,1295,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_20,grid,,28.584392,77.100604,FRC6,32,37,1381,1194,1,False,0.865
2026-08-22T10:57:10.088686+00:00,grid_21,grid,,28.584392,77.301827,FRC2,34,49,1428,990,0.999666,False,0.694
2026-08-22T10:57:10.088686+00:00,grid_22,grid,,28.584392,77.503049,FRC3,29,42,2102,1451,0.936066,False,0.69
2026-08-22T10:57:10.088686+00:00,grid_23,grid,,28.584392,77.704272,FRC4,43,43,1750,1750,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_24,grid,,28.746089,76.698159,FRC4,47,47,1650,1650,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_25,grid,,28.746089,76.899382,FRC4,42,42,737,737,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_26,grid,,28.746089,77.100604,FRC3,26,33,1935,1524,0.974607,False,0.788
2026-08-22T10:57:10.088686+00:00,grid_27,grid,,28.746089,77.301827,FRC3,28,28,1127,1127,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_28,grid,,28.746089,77.503049,FRC2,39,48,1648,1339,0.986215,False,0.812
2026-08-22T10:57:10.088686+00:00,grid_29,grid,,28.746089,77.704272,FRC3,49,49,1563,1563,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_30,grid,,28.907786,76.698159,FRC2,46,46,1593,1593,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_31,grid,,28.907786,76.899382,FRC4,44,44,1286,1286,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_32,grid,,28.907786,77.100604,FRC1,61,61,147,147,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_33,grid,,28.907786,77.301827,FRC2,69,69,1058,1058,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_34,grid,,28.907786,77.503049,FRC4,46,46,1067,1067,1,False,1.0
2026-08-22T10:57:10.088686+00:00,grid_35,grid,,28.907786,77.704272,FRC2,45,49,1609,1477,0.622812,False,0.918
2026-08-22T10:57:10.088686+00:00,city_Delhi,city_center,Delhi,28.7041,77.1025,FRC2,19,29,1113,729,0.997669,False,0.655
2026-08-22T10:57:10.088686+00:00,city_Faridabad,city_center,Faridabad,28.4089,77.3178,FRC4,22,33,550,366,0.94,False,0.667
2026-08-22T10:57:10.088686+00:00,city_Ghaziabad,city_center,Ghaziabad,28.6692,77.4538,FRC4,30,37,1271,1031,0.979299,False,0.811
2026-08-22T10:57:10.088686+00:00,city_Gurgaon,city_center,Gurgaon,28.4595,77.0266,FRC4,43,49,1918,1683,0.99863,False,0.878
2026-08-22T10:57:10.088686+00:00,city_Noida,city_center,Noida,28.5355,77.391,FRC3,26,31,2891,2425,0.985103,False,0.839
2026-08-22T10:57:10.088686+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,33,40,790,651,1,False,0.825
2026-08-22T10:57:10.088686+00:00,hotspot_Rohini,hotspot,Rohini,28.7495,77.0565,FRC2,27,38,1673,1188,0.9994,False,0.711
2026-08-22T11:27:55.672877+00:00,grid_0,grid,,28.099302,76.698159,FRC4,31,31,1306,1306,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_1,grid,,28.099302,76.899382,FRC4,35,35,1597,1597,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_2,grid,,28.099302,77.100604,FRC4,42,42,626,626,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_3,grid,,28.099302,77.301827,FRC0,74,80,873,808,0.912083,False,0.925
2026-08-22T11:27:55.672877+00:00,grid_4,grid,,28.099302,77.503049,FRC2,46,46,1777,1777,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_5,grid,,28.099302,77.704272,FRC4,54,54,1057,1057,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_6,grid,,28.260999,76.698159,FRC3,44,44,1293,1293,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_7,grid,,28.260999,76.899382,FRC3,43,43,1183,1183,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_8,grid,,28.260999,77.100604,FRC0,102,102,373,373,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_13,grid,,28.422696,76.899382,FRC3,45,48,1120,1050,0.836679,False,0.938
2026-08-22T11:27:55.672877+00:00,grid_14,grid,,28.422696,77.100604,FRC3,32,40,1508,1206,1,False,0.8
2026-08-22T11:27:55.672877+00:00,grid_15,grid,,28.422696,77.301827,FRC3,21,30,1674,1172,0.970893,False,0.7
2026-08-22T11:27:55.672877+00:00,grid_16,grid,,28.422696,77.503049,FRC0,92,92,469,469,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_17,grid,,28.422696,77.704272,FRC3,56,56,1244,1244,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_18,grid,,28.584392,76.698159,FRC4,34,34,770,770,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_19,grid,,28.584392,76.899382,FRC7,40,40,1295,1295,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_20,grid,,28.584392,77.100604,FRC6,32,38,1381,1163,0.998922,False,0.842
2026-08-22T11:27:55.672877+00:00,grid_21,grid,,28.584392,77.301827,FRC2,35,50,1387,971,1,False,0.7
2026-08-22T11:27:55.672877+00:00,grid_22,grid,,28.584392,77.503049,FRC3,30,42,2032,1451,0.95835,False,0.714
2026-08-22T11:27:55.672877+00:00,grid_23,grid,,28.584392,77.704272,FRC4,43,43,1750,1750,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_24,grid,,28.746089,76.698159,FRC4,47,47,1650,1650,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_25,grid,,28.746089,76.899382,FRC4,42,42,737,737,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_26,grid,,28.746089,77.100604,FRC3,26,33,1935,1524,0.98171,False,0.788
2026-08-22T11:27:55.672877+00:00,grid_27,grid,,28.746089,77.301827,FRC3,28,28,1127,1127,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_28,grid,,28.746089,77.503049,FRC2,38,48,1692,1339,0.984243,False,0.792
2026-08-22T11:27:55.672877+00:00,grid_29,grid,,28.746089,77.704272,FRC3,49,49,1563,1563,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_30,grid,,28.907786,76.698159,FRC2,46,46,1593,1593,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_31,grid,,28.907786,76.899382,FRC4,44,44,1286,1286,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_32,grid,,28.907786,77.100604,FRC1,61,61,147,147,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_33,grid,,28.907786,77.301827,FRC2,59,70,1237,1043,0.959365,False,0.843
2026-08-22T11:27:55.672877+00:00,grid_34,grid,,28.907786,77.503049,FRC4,46,46,1067,1067,1,False,1.0
2026-08-22T11:27:55.672877+00:00,grid_35,grid,,28.907786,77.704272,FRC2,42,49,1724,1477,0.783224,False,0.857
2026-08-22T11:27:55.672877+00:00,city_Delhi,city_center,Delhi,28.7041,77.1025,FRC2,16,30,1322,705,0.995864,False,0.533
2026-08-22T11:27:55.672877+00:00,city_Faridabad,city_center,Faridabad,28.4089,77.3178,FRC4,23,33,526,366,0.98,False,0.697
2026-08-22T11:27:55.672877+00:00,city_Ghaziabad,city_center,Ghaziabad,28.6692,77.4538,FRC4,31,38,1230,1004,0.976148,False,0.816
2026-08-22T11:27:55.672877+00:00,city_Gurgaon,city_center,Gurgaon,28.4595,77.0266,FRC4,44,49,1874,1683,0.998632,False,0.898
2026-08-22T11:27:55.672877+00:00,city_Noida,city_center,Noida,28.5355,77.391,FRC3,26,30,2891,2505,0.984325,False,0.867
2026-08-22T11:27:55.672877+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,32,40,814,651,1,False,0.8
2026-08-22T11:27:55.672877+00:00,hotspot_Rohini,hotspot,Rohini,28.7495,77.0565,FRC2,27,38,1673,1188,1,False,0.711
2026-08-22T11:58:40.063245+00:00,grid_0,grid,,28.099302,76.698159,FRC4,31,31,1306,1306,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_1,grid,,28.099302,76.899382,FRC4,35,35,1597,1597,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_2,grid,,28.099302,77.100604,FRC4,42,42,626,626,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_3,grid,,28.099302,77.301827,FRC0,71,80,910,808,0.941719,False,0.887
2026-08-22T11:58:40.063245+00:00,grid_4,grid,,28.099302,77.503049,FRC2,46,46,1777,1777,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_5,grid,,28.099302,77.704272,FRC4,54,54,1057,1057,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_6,grid,,28.260999,76.698159,FRC3,44,44,1293,1293,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_7,grid,,28.260999,76.899382,FRC3,43,43,1183,1183,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_8,grid,,28.260999,77.100604,FRC0,102,102,373,373,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_13,grid,,28.422696,76.899382,FRC3,48,48,1050,1050,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_14,grid,,28.422696,77.100604,FRC3,31,40,1557,1206,1,False,0.775
2026-08-22T11:58:40.063245+00:00,grid_15,grid,,28.422696,77.301827,FRC3,22,30,1598,1172,0.982999,False,0.733
2026-08-22T11:58:40.063245+00:00,grid_16,grid,,28.422696,77.503049,FRC0,92,92,469,469,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_17,grid,,28.422696,77.704272,FRC3,56,56,1244,1244,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_18,grid,,28.584392,76.698159,FRC4,34,34,770,770,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_19,grid,,28.584392,76.899382,FRC7,40,40,1295,1295,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_20,grid,,28.584392,77.100604,FRC6,31,37,1426,1194,0.999482,False,0.838
2026-08-22T11:58:40.063245+00:00,grid_21,grid,,28.584392,77.301827,FRC2,38,49,1277,990,1,False,0.776
2026-08-22T11:58:40.063245+00:00,grid_22,grid,,28.584392,77.503049,FRC3,29,42,2102,1451,0.975344,False,0.69
2026-08-22T11:58:40.063245+00:00,grid_23,grid,,28.584392,77.704272,FRC4,43,43,1750,1750,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_24,grid,,28.746089,76.698159,FRC4,47,47,1650,1650,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_25,grid,,28.746089,76.899382,FRC4,42,42,737,737,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_26,grid,,28.746089,77.100604,FRC3,24,33,2096,1524,0.983155,False,0.727
2026-08-22T11:58:40.063245+00:00,grid_27,grid,,28.746089,77.301827,FRC3,28,28,1127,1127,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_28,grid,,28.746089,77.503049,FRC2,38,48,1692,1339,0.991998,False,0.792
2026-08-22T11:58:40.063245+00:00,grid_29,grid,,28.746089,77.704272,FRC3,49,49,1563,1563,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_30,grid,,28.907786,76.698159,FRC2,46,46,1593,1593,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_31,grid,,28.907786,76.899382,FRC4,44,44,1286,1286,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_32,grid,,28.907786,77.100604,FRC1,37,60,243,150,0.95,False,0.617
2026-08-22T11:58:40.063245+00:00,grid_33,grid,,28.907786,77.301827,FRC2,69,69,1058,1058,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_34,grid,,28.907786,77.503049,FRC4,46,46,1067,1067,1,False,1.0
2026-08-22T11:58:40.063245+00:00,grid_35,grid,,28.907786,77.704272,FRC2,44,49,1645,1477,0.740625,False,0.898
2026-08-22T11:58:40.063245+00:00,city_Delhi,city_center,Delhi,28.7041,77.1025,FRC2,17,29,1244,729,0.993579,False,0.586
2026-08-22T11:58:40.063245+00:00,city_Faridabad,city_center,Faridabad,28.4089,77.3178,FRC4,25,33,484,366,0.98,False,0.758
2026-08-22T11:58:40.063245+00:00,city_Ghaziabad,city_center,Ghaziabad,28.6692,77.4538,FRC4,30,37,1271,1031,0.991508,False,0.811
2026-08-22T11:58:40.063245+00:00,city_Gurgaon,city_center,Gurgaon,28.4595,77.0266,FRC4,42,49,1963,1683,1,False,0.857
2026-08-22T11:58:40.063245+00:00,city_Noida,city_center,Noida,28.5355,77.391,FRC3,24,30,3132,2505,0.983755,False,0.8
2026-08-22T11:58:40.063245+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,33,41,790,636,1,False,0.805
2026-08-22T11:58:40.063245+00:00,hotspot_Rohini,hotspot,Rohini,28.7495,77.0565,FRC2,27,38,1673,1188,1,False,0.711
2026-08-22T12:29:45.878054+00:00,grid_0,grid,,28.099302,76.698159,FRC4,31,31,1306,1306,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_1,grid,,28.099302,76.899382,FRC4,35,35,1597,1597,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_2,grid,,28.099302,77.100604,FRC4,42,42,626,626,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_3,grid,,28.099302,77.301827,FRC0,68,80,950,808,0.899847,False,0.85
2026-08-22T12:29:45.878054+00:00,grid_4,grid,,28.099302,77.503049,FRC2,46,46,1777,1777,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_5,grid,,28.099302,77.704272,FRC4,54,54,1057,1057,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_6,grid,,28.260999,76.698159,FRC3,44,44,1293,1293,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_7,grid,,28.260999,76.899382,FRC3,43,43,1183,1183,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_8,grid,,28.260999,77.100604,FRC0,102,102,373,373,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_13,grid,,28.422696,76.899382,FRC3,44,48,1146,1050,0.914443,False,0.917
2026-08-22T12:29:45.878054+00:00,grid_14,grid,,28.422696,77.100604,FRC3,30,40,1609,1206,1,False,0.75
2026-08-22T12:29:45.878054+00:00,grid_15,grid,,28.422696,77.301827,FRC3,20,30,1758,1172,0.979047,False,0.667
2026-08-22T12:29:45.878054+00:00,grid_16,grid,,28.422696,77.503049,FRC0,92,92,469,469,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_17,grid,,28.422696,77.704272,FRC3,56,56,1244,1244,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_18,grid,,28.584392,76.698159,FRC4,34,34,770,770,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_19,grid,,28.584392,76.899382,FRC7,40,40,1295,1295,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_20,grid,,28.584392,77.100604,FRC6,32,37,1381,1194,1,False,0.865
2026-08-22T12:29:45.878054+00:00,grid_21,grid,,28.584392,77.301827,FRC2,39,49,1245,990,0.999666,False,0.796
2026-08-22T12:29:45.878054+00:00,grid_22,grid,,28.584392,77.503049,FRC3,29,42,2102,1451,0.966931,False,0.69
2026-08-22T12:29:45.878054+00:00,grid_23,grid,,28.584392,77.704272,FRC4,43,43,1750,1750,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_24,grid,,28.746089,76.698159,FRC4,47,47,1650,1650,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_25,grid,,28.746089,76.899382,FRC4,42,42,737,737,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_26,grid,,28.746089,77.100604,FRC3,23,33,2187,1524,0.973257,False,0.697
2026-08-22T12:29:45.878054+00:00,grid_27,grid,,28.746089,77.301827,FRC3,28,28,1127,1127,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_28,grid,,28.746089,77.503049,FRC2,37,48,1738,1339,0.985108,False,0.771
2026-08-22T12:29:45.878054+00:00,grid_29,grid,,28.746089,77.704272,FRC3,49,49,1563,1563,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_30,grid,,28.907786,76.698159,FRC2,46,46,1593,1593,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_31,grid,,28.907786,76.899382,FRC4,44,44,1286,1286,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_32,grid,,28.907786,77.100604,FRC1,61,61,147,147,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_33,grid,,28.907786,77.301827,FRC2,69,69,1058,1058,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_34,grid,,28.907786,77.503049,FRC4,46,46,1067,1067,1,False,1.0
2026-08-22T12:29:45.878054+00:00,grid_35,grid,,28.907786,77.704272,FRC2,42,49,1724,1477,0.653833,False,0.857
2026-08-22T12:29:45.878054+00:00,city_Delhi,city_center,Delhi,28.7041,77.1025,FRC2,17,29,1244,729,0.997664,False,0.586
2026-08-22T12:29:45.878054+00:00,city_Faridabad,city_center,Faridabad,28.4089,77.3178,FRC4,23,33,526,366,0.978037,False,0.697
2026-08-22T12:29:45.878054+00:00,city_Ghaziabad,city_center,Ghaziabad,28.6692,77.4538,FRC4,30,37,1271,1031,0.995448,False,0.811
2026-08-22T12:29:45.878054+00:00,city_Gurgaon,city_center,Gurgaon,28.4595,77.0266,FRC4,43,50,1918,1649,0.99863,False,0.86
2026-08-22T12:29:45.878054+00:00,city_Noida,city_center,Noida,28.5355,77.391,FRC3,23,31,3268,2425,0.977631,False,0.742
2026-08-22T12:29:45.878054+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,32,40,814,651,1,False,0.8
2026-08-22T12:29:45.878054+00:00,hotspot_Rohini,hotspot,Rohini,28.7495,77.0565,FRC2,26,38,1737,1188,0.99873,False,0.684
2026-08-22T12:37:18.597400+00:00,grid_0,grid,,28.099302,76.698159,FRC4,31,31,1306,1306,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_1,grid,,28.099302,76.899382,FRC4,35,35,1597,1597,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_2,grid,,28.099302,77.100604,FRC4,42,42,626,626,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_3,grid,,28.099302,77.301827,FRC0,67,80,964,808,0.849683,False,0.838
2026-08-22T12:37:18.597400+00:00,grid_4,grid,,28.099302,77.503049,FRC2,46,46,1777,1777,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_5,grid,,28.099302,77.704272,FRC4,54,54,1057,1057,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_6,grid,,28.260999,76.698159,FRC3,44,44,1293,1293,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_7,grid,,28.260999,76.899382,FRC3,43,43,1183,1183,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_8,grid,,28.260999,77.100604,FRC0,102,102,373,373,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_9,grid,,28.260999,77.301827,FRC4,31,31,1991,1991,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_10,grid,,28.260999,77.503049,FRC4,36,36,2091,2091,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_11,grid,,28.260999,77.704272,FRC4,55,55,1336,1336,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_12,grid,,28.422696,76.698159,FRC4,30,30,1054,1054,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_13,grid,,28.422696,76.899382,FRC3,43,48,1173,1050,0.897365,False,0.896
2026-08-22T12:37:18.597400+00:00,grid_14,grid,,28.422696,77.100604,FRC3,30,40,1609,1206,1,False,0.75
2026-08-22T12:37:18.597400+00:00,grid_15,grid,,28.422696,77.301827,FRC3,21,30,1674,1172,0.974556,False,0.7
2026-08-22T12:37:18.597400+00:00,grid_16,grid,,28.422696,77.503049,FRC0,92,92,469,469,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_17,grid,,28.422696,77.704272,FRC3,56,56,1244,1244,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_18,grid,,28.584392,76.698159,FRC4,34,34,770,770,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_19,grid,,28.584392,76.899382,FRC7,40,40,1295,1295,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_20,grid,,28.584392,77.100604,FRC6,32,38,1381,1163,1,False,0.842
2026-08-22T12:37:18.597400+00:00,grid_21,grid,,28.584392,77.301827,FRC2,39,49,1245,990,0.999333,False,0.796
2026-08-22T12:37:18.597400+00:00,grid_22,grid,,28.584392,77.503049,FRC3,29,42,2102,1451,0.969244,False,0.69
2026-08-22T12:37:18.597400+00:00,grid_23,grid,,28.584392,77.704272,FRC4,43,43,1750,1750,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_24,grid,,28.746089,76.698159,FRC4,47,47,1650,1650,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_25,grid,,28.746089,76.899382,FRC4,42,42,737,737,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_26,grid,,28.746089,77.100604,FRC3,23,33,2187,1524,0.974381,False,0.697
2026-08-22T12:37:18.597400+00:00,grid_27,grid,,28.746089,77.301827,FRC3,23,28,1372,1127,0.978798,False,0.821
2026-08-22T12:37:18.597400+00:00,grid_28,grid,,28.746089,77.503049,FRC2,38,48,1692,1339,0.982296,False,0.792
2026-08-22T12:37:18.597400+00:00,grid_29,grid,,28.746089,77.704272,FRC3,49,49,1563,1563,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_30,grid,,28.907786,76.698159,FRC2,46,46,1593,1593,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_31,grid,,28.907786,76.899382,FRC4,44,44,1286,1286,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_32,grid,,28.907786,77.100604,FRC1,61,61,147,147,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_33,grid,,28.907786,77.301827,FRC2,69,69,1058,1058,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_34,grid,,28.907786,77.503049,FRC4,46,46,1067,1067,1,False,1.0
2026-08-22T12:37:18.597400+00:00,grid_35,grid,,28.907786,77.704272,FRC2,42,49,1724,1477,0.673336,False,0.857
2026-08-22T12:37:18.597400+00:00,city_Delhi,city_center,Delhi,28.7041,77.1025,FRC2,18,30,1175,705,0.997096,False,0.6
2026-08-22T12:37:18.597400+00:00,city_Faridabad,city_center,Faridabad,28.4089,77.3178,FRC4,21,33,576,366,0.983672,False,0.636
2026-08-22T12:37:18.597400+00:00,city_Ghaziabad,city_center,Ghaziabad,28.6692,77.4538,FRC4,29,37,1315,1031,0.99519,False,0.784
2026-08-22T12:37:18.597400+00:00,city_Gurgaon,city_center,Gurgaon,28.4595,77.0266,FRC4,41,49,2011,1683,0.99863,False,0.837
2026-08-22T12:37:18.597400+00:00,city_Noida,city_center,Noida,28.5355,77.391,FRC3,24,31,3132,2425,0.979055,False,0.774
2026-08-22T12:37:18.597400+00:00,hotspot_Anand_Vihar,hotspot,Anand Vihar,28.6469,77.3152,FRC3,32,40,814,651,1,False,0.8
