timestamp,location_name,location_lat,location_lon,co,no2,o3,pm10,pm25,so2,owm_aqi_index
2026-08-23 17:49:41,Delhi,28.7041,77.1025,0.1754,4.88,74.11,39.96,20.26,0.84,2
2026-08-23 17:49:41,Faridabad,28.4089,77.3178,0.1734,4.6,75.86,38.42,19.87,0.93,2
2026-08-23 17:49:41,Ghaziabad,28.6692,77.4538,0.2086,7.3,72.5,42.48,23.71,1.08,2
2026-08-23 17:49:41,Gurgaon,28.4595,77.0266,0.1622,3.84,77.09,38.68,18.88,0.97,2
2026-08-23 17:49:41,Noida,28.5355,77.391,0.1734,4.6,75.86,38.42,19.87,0.93,2
2026-08-23 18:40:06,Delhi,28.7041,77.1025,0.2069,8.76,61.22,40.83,20.66,1.07,2
2026-08-23 18:40:06,Faridabad,28.4089,77.3178,0.203,8.31,63.98,38.97,20.11,1.2,2
2026-08-23 18:40:06,Ghaziabad,28.6692,77.4538,0.2437,11.64,61.13,42.37,23.72,1.36,2
2026-08-23 18:40:06,Gurgaon,28.4595,77.0266,0.19,7.34,65,39.66,19.26,1.22,2
2026-08-23 18:40:06,Noida,28.5355,77.391,0.203,8.31,63.98,38.97,20.11,1.2,2
2026-08-23 18:50:57,Delhi,28.7041,77.1025,0.1746,7.05,59.7,30.68,14.33,0.77,2
2026-08-23 18:50:57,Faridabad,28.4089,77.3178,0.1731,6.3,62.3,26.96,13.61,0.88,2
2026-08-23 18:50:57,Ghaziabad,28.6692,77.4538,0.1659,5.47,66.61,26.11,13.09,0.76,2
2026-08-23 18:50:57,Gurgaon,28.4595,77.0266,0.1749,6.89,60.62,29.84,14.33,0.98,2
2026-08-23 18:50:57,Noida,28.5355,77.391,0.1731,6.3,62.3,26.96,13.61,0.88,2
2026-08-23 13:44:32,Delhi,28.7041,77.1025,0.2173,10.78,45.76,32.93,15.66,1.1,2
2026-08-23 13:44:32,Faridabad,28.4089,77.3178,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 13:44:32,Ghaziabad,28.6692,77.4538,0.202,8.62,54.17,27.05,14.18,1.08,2
2026-08-23 13:44:32,Gurgaon,28.4595,77.0266,0.2201,10.91,46.07,32.44,15.84,1.3,2
2026-08-23 13:44:32,Noida,28.5355,77.391,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 14:16:05,Delhi,28.7041,77.1025,0.2173,10.78,45.76,32.93,15.66,1.1,2
2026-08-23 14:16:05,Faridabad,28.4089,77.3178,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 14:16:05,Ghaziabad,28.6692,77.4538,0.202,8.62,54.17,27.05,14.18,1.08,2
2026-08-23 14:16:05,Gurgaon,28.4595,77.0266,0.2201,10.91,46.07,32.44,15.84,1.3,2
2026-08-23 14:16:05,Noida,28.5355,77.391,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 14:25:04,Delhi,28.7041,77.1025,0.2173,10.78,45.76,32.93,15.66,1.1,2
2026-08-23 14:25:04,Faridabad,28.4089,77.3178,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 14:25:04,Ghaziabad,28.6692,77.4538,0.202,8.62,54.17,27.05,14.18,1.08,2
2026-08-23 14:25:04,Gurgaon,28.4595,77.0266,0.2201,10.91,46.07,32.44,15.84,1.3,2
2026-08-23 14:25:04,Noida,28.5355,77.391,0.2115,9.71,49.37,28.79,14.83,1.18,2
2026-08-23 14:48:23,Delhi,28.7041,77.1025,0.2572,13.57,35.44,35.38,17.23,1.33,2
2026-08-23 14:48:23,Faridabad,28.4089,77.3178,0.2457,11.95,40.01,30.55,16.11,1.36,2
2026-08-23 14:48:23,Ghaziabad,28.6692,77.4538,0.2347,10.58,45.12,27.84,15.4,1.28,2
2026-08-23 14:48:23,Gurgaon,28.4595,77.0266,0.261,13.8,35.53,35.17,17.46,1.5,2
2026-08-23 14:48:23,Noida,28.5355,77.391,0.2457,11.95,40.01,30.55,16.11,1.36,2
2026-08-23 15:14:56,Delhi,28.7041,77.1025,0.2572,13.57,35.44,35.38,17.23,1.33,2
2026-08-23 15:14:56,Faridabad,28.4089,77.3178,0.2457,11.95,40.01,30.55,16.11,1.36,2
2026-08-23 15:14:56,Ghaziabad,28.6692,77.4538,0.2347,10.58,45.12,27.84,15.4,1.28,2
2026-08-23 15:14:56,Gurgaon,28.4595,77.0266,0.261,13.8,35.53,35.17,17.46,1.5,2
2026-08-23 15:14:56,Noida,28.5355,77.391,0.2457,11.95,40.01,30.55,16.11,1.36,2
2026-08-23 15:45:39,Delhi,28.7041,77.1025,0.2886,15.41,28.26,37.35,18.67,1.43,2
2026-08-23 15:45:39,Faridabad,28.4089,77.3178,0.2692,13.14,33.49,31.57,17.02,1.4,2
2026-08-23 15:45:39,Ghaziabad,28.6692,77.4538,0.2579,11.61,38.61,28.33,16.34,1.36,2
2026-08-23 15:45:39,Gurgaon,28.4595,77.0266,0.2907,15.53,28.19,36.93,18.71,1.53,2
2026-08-23 15:45:39,Noida,28.5355,77.391,0.2692,13.14,33.49,31.57,17.02,1.4,2
2026-08-23 16:16:30,Delhi,28.7041,77.1025,0.2886,15.41,28.26,37.35,18.67,1.43,2
2026-08-23 16:16:30,Faridabad,28.4089,77.3178,0.2692,13.14,33.49,31.57,17.02,1.4,2
2026-08-23 16:16:30,Ghaziabad,28.6692,77.4538,0.2579,11.61,38.61,28.33,16.34,1.36,2
2026-08-23 16:16:30,Gurgaon,28.4595,77.0266,0.2907,15.53,28.19,36.93,18.71,1.53,2
2026-08-23 16:16:30,Noida,28.5355,77.391,0.2692,13.14,33.49,31.57,17.02,1.4,2
2026-08-23 16:49:52,Delhi,28.7041,77.1025,0.3135,16.56,23.76,39.63,20.09,1.46,2
2026-08-23 16:49:52,Faridabad,28.4089,77.3178,0.2873,13.8,29.17,32.75,17.83,1.38,2
2026-08-23 16:49:52,Ghaziabad,28.6692,77.4538,0.278,12.25,33.47,29.3,17.22,1.38,2
2026-08-23 16:49:52,Gurgaon,28.4595,77.0266,0.3133,16.56,23.72,38.78,19.84,1.53,2
2026-08-23 16:49:52,Noida,28.5355,77.391,0.2873,13.8,29.17,32.75,17.83,1.38,2
2026-08-23 17:14:55,Delhi,28.7041,77.1025,0.3135,16.56,23.76,39.63,20.09,1.46,2
2026-08-23 17:14:55,Faridabad,28.4089,77.3178,0.2873,13.8,29.17,32.75,17.83,1.38,2
2026-08-23 17:14:55,Ghaziabad,28.6692,77.4538,0.278,12.25,33.47,29.3,17.22,1.38,2
2026-08-23 17:14:55,Gurgaon,28.4595,77.0266,0.3133,16.56,23.72,38.78,19.84,1.53,2
2026-08-23 17:14:55,Noida,28.5355,77.391,0.2873,13.8,29.17,32.75,17.83,1.38,2
2026-08-23 17:43:36,Delhi,28.7041,77.1025,0.322,16.82,22,41.89,21.06,1.36,2
2026-08-23 17:43:36,Faridabad,28.4089,77.3178,0.2949,14.04,26.54,34,18.44,1.27,2
2026-08-23 17:43:36,Ghaziabad,28.6692,77.4538,0.2905,12.68,29.17,30.29,17.94,1.26,2
2026-08-23 17:43:36,Gurgaon,28.4595,77.0266,0.3206,16.82,21.91,40.64,20.61,1.43,2
2026-08-23 17:43:36,Noida,28.5355,77.391,0.2949,14.04,26.54,34,18.44,1.27,2
2026-08-23 18:18:45,Delhi,28.7041,77.1025,0.322,16.82,22,41.89,21.06,1.36,2
2026-08-23 18:18:45,Faridabad,28.4089,77.3178,0.2949,14.04,26.54,34,18.44,1.27,2
2026-08-23 18:18:45,Ghaziabad,28.6692,77.4538,0.2905,12.68,29.17,30.29,17.94,1.26,2
2026-08-23 18:18:45,Gurgaon,28.4595,77.0266,0.3206,16.82,21.91,40.64,20.61,1.43,2
2026-08-23 18:18:45,Noida,28.5355,77.391,0.2949,14.04,26.54,34,18.44,1.27,2
2026-08-23 18:56:07,Delhi,28.7041,77.1025,0.3003,14.71,25.69,44.27,21.09,1.26,2
2026-08-23 18:56:07,Faridabad,28.4089,77.3178,0.2851,13.03,27.06,35.69,18.61,1.19,2
2026-08-23 18:56:07,Ghaziabad,28.6692,77.4538,0.2972,12.81,25.86,31.74,18.63,1.09,2
2026-08-23 18:56:07,Gurgaon,28.4595,77.0266,0.2961,14.62,25.74,42.49,20.34,1.43,2
2026-08-23 18:56:07,Noida,28.5355,77.391,0.2851,13.03,27.06,35.69,18.61,1.19,2
2026-08-23 19:17:28,Delhi,28.7041,77.1025,0.3003,14.71,25.69,44.27,21.09,1.26,2
2026-08-23 19:17:28,Faridabad,28.4089,77.3178,0.2851,13.03,27.06,35.69,18.61,1.19,2
2026-08-23 19:17:28,Ghaziabad,28.6692,77.4538,0.2972,12.81,25.86,31.74,18.63,1.09,2
2026-08-23 19:17:28,Gurgaon,28.4595,77.0266,0.2961,14.62,25.74,42.49,20.34,1.43,2
2026-08-23 19:17:28,Noida,28.5355,77.391,0.2851,13.03,27.06,35.69,18.61,1.19,2
2026-08-23 19:43:58,Delhi,28.7041,77.1025,0.2873,13.49,25.81,45.88,21.25,1.18,2
2026-08-23 19:43:58,Faridabad,28.4089,77.3178,0.2819,12.5,26.05,37.85,19.17,1.2,2
2026-08-23 19:43:58,Ghaziabad,28.6692,77.4538,0.306,12.92,23.26,34.43,19.75,1.06,2
2026-08-23 19:43:58,Gurgaon,28.4595,77.0266,0.2801,13.22,26.4,43.84,20.28,1.42,2
2026-08-23 19:43:58,Noida,28.5355,77.391,0.2819,12.5,26.05,37.85,19.17,1.2,2
2026-08-23 20:14:25,Delhi,28.7041,77.1025,0.2873,13.49,25.81,45.88,21.25,1.18,2
2026-08-23 20:14:25,Faridabad,28.4089,77.3178,0.2819,12.5,26.05,37.85,19.17,1.2,2
2026-08-23 20:14:25,Ghaziabad,28.6692,77.4538,0.306,12.92,23.26,34.43,19.75,1.06,2
2026-08-23 20:14:25,Gurgaon,28.4595,77.0266,0.2801,13.22,26.4,43.84,20.28,1.42,2
2026-08-23 20:14:25,Noida,28.5355,77.391,0.2819,12.5,26.05,37.85,19.17,1.2,2
2026-08-23 20:47:18,Delhi,28.7041,77.1025,0.2713,12.07,25.85,46.32,20.94,1.06,2
2026-08-23 20:47:18,Faridabad,28.4089,77.3178,0.2778,11.85,25.11,39.58,19.58,1.23,2
2026-08-23 20:47:18,Ghaziabad,28.6692,77.4538,0.3139,12.77,21.02,36.72,20.71,1.06,2
2026-08-23 20:47:18,Gurgaon,28.4595,77.0266,0.263,11.81,26.95,44.44,19.96,1.41,2
2026-08-23 20:47:18,Noida,28.5355,77.391,0.2778,11.85,25.11,39.58,19.58,1.23,2
2026-08-23 21:14:40,Delhi,28.7041,77.1025,0.2713,12.07,25.85,46.32,20.94,1.06,2
2026-08-23 21:14:40,Faridabad,28.4089,77.3178,0.2778,11.85,25.11,39.58,19.58,1.23,2
2026-08-23 21:14:40,Ghaziabad,28.6692,77.4538,0.3139,12.77,21.02,36.72,20.71,1.06,2
2026-08-23 21:14:40,Gurgaon,28.4595,77.0266,0.263,11.81,26.95,44.44,19.96,1.41,2
2026-08-23 21:14:40,Noida,28.5355,77.391,0.2778,11.85,25.11,39.58,19.58,1.23,2
2026-08-23 21:44:12,Delhi,28.7041,77.1025,0.2511,10.5,26.04,44.35,19.87,0.9,2
2026-08-23 21:44:12,Faridabad,28.4089,77.3178,0.2716,11.11,23.95,39.91,19.54,1.23,2
2026-08-23 21:44:12,Ghaziabad,28.6692,77.4538,0.3195,12.39,18.04,37.44,21.11,1.02,2
2026-08-23 21:44:12,Gurgaon,28.4595,77.0266,0.2436,10.38,27.59,43.32,19.12,1.37,2
2026-08-23 21:44:12,Noida,28.5355,77.391,0.2716,11.11,23.95,39.91,19.54,1.23,2
2026-08-23 22:14:32,Delhi,28.7041,77.1025,0.2511,10.5,26.04,44.35,19.87,0.9,2
2026-08-23 22:14:32,Faridabad,28.4089,77.3178,0.2716,11.11,23.95,39.91,19.54,1.23,2
2026-08-23 22:14:32,Ghaziabad,28.6692,77.4538,0.3195,12.39,18.04,37.44,21.11,1.02,2
2026-08-23 22:14:32,Gurgaon,28.4595,77.0266,0.2436,10.38,27.59,43.32,19.12,1.37,2
2026-08-23 22:14:32,Noida,28.5355,77.391,0.2716,11.11,23.95,39.91,19.54,1.23,2
2026-08-23 22:46:37,Delhi,28.7041,77.1025,0.2432,9.97,24.11,41.86,19.14,0.77,2
2026-08-23 22:46:37,Faridabad,28.4089,77.3178,0.2713,10.93,21.62,39.79,19.62,1.17,2
2026-08-23 22:46:37,Ghaziabad,28.6692,77.4538,0.3267,12.37,14.99,38.23,21.59,0.98,2
2026-08-23 22:46:37,Gurgaon,28.4595,77.0266,0.2352,9.84,26.16,41.51,18.53,1.27,2
2026-08-23 22:46:37,Noida,28.5355,77.391,0.2713,10.93,21.62,39.79,19.62,1.17,2
2026-08-23 23:14:28,Delhi,28.7041,77.1025,0.2432,9.97,24.11,41.86,19.14,0.77,2
2026-08-23 23:14:28,Faridabad,28.4089,77.3178,0.2713,10.93,21.62,39.79,19.62,1.17,2
2026-08-23 23:14:28,Ghaziabad,28.6692,77.4538,0.3267,12.37,14.99,38.23,21.59,0.98,2
2026-08-23 23:14:28,Gurgaon,28.4595,77.0266,0.2352,9.84,26.16,41.51,18.53,1.27,2
2026-08-23 23:14:28,Noida,28.5355,77.391,0.2713,10.93,21.62,39.79,19.62,1.17,2
2026-08-23 23:43:36,Delhi,28.7041,77.1025,0.2414,9.97,22.04,40.61,18.66,0.73,2
2026-08-23 23:43:36,Faridabad,28.4089,77.3178,0.2741,11.1,19.33,40.03,19.75,1.14,2
2026-08-23 23:43:36,Ghaziabad,28.6692,77.4538,0.3349,12.69,12.36,39.24,22.06,0.99,2
2026-08-23 23:43:36,Gurgaon,28.4595,77.0266,0.2325,9.8,24.35,40.47,18.11,1.21,2
2026-08-23 23:43:36,Noida,28.5355,77.391,0.2741,11.1,19.33,40.03,19.75,1.14,2
2026-08-24 00:47:23,Delhi,28.7041,77.1025,0.249,10.57,19.58,40.76,18.48,0.82,2
2026-08-24 00:47:23,Faridabad,28.4089,77.3178,0.2854,11.77,16.6,40.43,19.92,1.24,2
2026-08-24 00:47:23,Ghaziabad,28.6692,77.4538,0.3518,13.56,9.62,40.4,22.49,1.15,2
2026-08-24 00:47:23,Gurgaon,28.4595,77.0266,0.2386,10.3,21.93,40.31,17.9,1.27,2
2026-08-24 00:47:23,Noida,28.5355,77.391,0.2854,11.77,16.6,40.43,19.92,1.24,2
2026-08-24 02:19:19,Delhi,28.7041,77.1025,0.2647,10.87,18.83,42.3,18.42,1.05,2
2026-08-24 02:19:19,Faridabad,28.4089,77.3178,0.3066,12,15.37,41.61,20.18,1.49,2
2026-08-24 02:19:19,Ghaziabad,28.6692,77.4538,0.3792,13.73,8.85,42.18,22.92,1.46,2
2026-08-24 02:19:19,Gurgaon,28.4595,77.0266,0.2535,10.64,20.71,41.37,17.86,1.48,2
2026-08-24 02:19:19,Noida,28.5355,77.391,0.3066,12,15.37,41.61,20.18,1.49,2
2026-08-24 03:30:35,Delhi,28.7041,77.1025,0.1885,6.22,40.1,45.49,15.38,0.84,2
2026-08-24 03:30:35,Faridabad,28.4089,77.3178,0.24,7.75,33.48,43.17,17.59,1.36,2
2026-08-24 03:30:35,Ghaziabad,28.6692,77.4538,0.2521,8.3,35.19,44.74,18.53,1.24,2
2026-08-24 03:30:35,Gurgaon,28.4595,77.0266,0.2035,6.9,36.64,43.16,15.64,1.35,2
2026-08-24 03:30:35,Noida,28.5355,77.391,0.24,7.75,33.48,43.17,17.59,1.36,2
2026-08-24 04:22:50,Delhi,28.7041,77.1025,0.1885,6.22,40.1,45.49,15.38,0.84,2
2026-08-24 04:22:50,Faridabad,28.4089,77.3178,0.24,7.75,33.48,43.17,17.59,1.36,2
2026-08-24 04:22:50,Ghaziabad,28.6692,77.4538,0.2521,8.3,35.19,44.74,18.53,1.24,2
2026-08-24 04:22:50,Gurgaon,28.4595,77.0266,0.2035,6.9,36.64,43.16,15.64,1.35,2
2026-08-24 04:22:50,Noida,28.5355,77.391,0.24,7.75,33.48,43.17,17.59,1.36,2
2026-08-24 05:10:30,Delhi,28.7041,77.1025,0.1719,5.31,45.3,48.36,15.28,0.82,2
2026-08-24 05:10:30,Faridabad,28.4089,77.3178,0.2153,6.2,41.52,45.48,17.49,1.25,2
2026-08-24 05:10:30,Ghaziabad,28.6692,77.4538,0.2212,6.88,42.32,49.11,18.08,1.19,2
2026-08-24 05:10:30,Gurgaon,28.4595,77.0266,0.1855,5.45,43.95,44.84,15.62,1.22,2
2026-08-24 05:10:30,Noida,28.5355,77.391,0.2153,6.2,41.52,45.48,17.49,1.25,2
2026-08-24 06:01:56,Delhi,28.7041,77.1025,0.1662,4.59,50.78,51.87,16.21,0.83,3
2026-08-24 06:01:56,Faridabad,28.4089,77.3178,0.1986,4.99,52.49,50.24,19.83,1.17,3
2026-08-24 06:01:56,Ghaziabad,28.6692,77.4538,0.2089,6.2,47.36,53.17,18.58,1.15,3
2026-08-24 06:01:56,Gurgaon,28.4595,77.0266,0.175,4.26,54.61,49.26,17.96,1.16,2
2026-08-24 06:01:56,Noida,28.5355,77.391,0.1986,4.99,52.49,50.24,19.83,1.17,3
2026-08-24 07:35:48,Delhi,28.7041,77.1025,0.1316,1.32,76.56,45.47,15.27,0.76,2
2026-08-24 07:35:48,Faridabad,28.4089,77.3178,0.1411,1.34,78.68,37.88,14.82,0.71,2
2026-08-24 07:35:48,Ghaziabad,28.6692,77.4538,0.1554,1.69,79.88,33.18,13.64,0.72,2
2026-08-24 07:35:48,Gurgaon,28.4595,77.0266,0.1312,1.21,77.65,43.11,15.51,0.78,2
2026-08-24 07:35:48,Noida,28.5355,77.391,0.1411,1.34,78.68,37.88,14.82,0.71,2
2026-08-24 08:39:22,Delhi,28.7041,77.1025,0.132,1.06,82.93,45.48,16.48,0.8,2
2026-08-24 08:39:22,Faridabad,28.4089,77.3178,0.1409,1.13,83.91,36.75,15.04,0.72,2
2026-08-24 08:39:22,Ghaziabad,28.6692,77.4538,0.156,1.3,87.59,32.89,14.84,0.73,2
2026-08-24 08:39:22,Gurgaon,28.4595,77.0266,0.1311,1.05,82.34,42.52,15.97,0.79,2
2026-08-24 08:39:22,Noida,28.5355,77.391,0.1409,1.13,83.91,36.75,15.04,0.72,2
2026-08-24 09:39:01,Delhi,28.7041,77.1025,0.1366,1.27,86.41,48.06,18.31,0.88,2
2026-08-24 09:39:01,Faridabad,28.4089,77.3178,0.1452,1.37,86.87,38.15,16.09,0.81,2
2026-08-24 09:39:01,Ghaziabad,28.6692,77.4538,0.1624,1.63,91.16,35.91,16.88,0.87,2
2026-08-24 09:39:01,Gurgaon,28.4595,77.0266,0.1349,1.26,85.27,43.96,17.09,0.88,2
2026-08-24 09:39:01,Noida,28.5355,77.391,0.1452,1.37,86.87,38.15,16.09,0.81,2
2026-08-24 10:30:47,Delhi,28.7041,77.1025,0.1366,1.27,86.41,48.06,18.31,0.88,2
2026-08-24 10:30:47,Faridabad,28.4089,77.3178,0.1536,2.27,85.88,40.24,17.54,0.96,2
2026-08-24 10:30:47,Ghaziabad,28.6692,77.4538,0.1771,2.98,89.14,39.74,19.49,1.11,2
2026-08-24 10:30:47,Gurgaon,28.4595,77.0266,0.1416,2.02,84.62,45.85,18.4,1.01,2
2026-08-24 10:30:47,Noida,28.5355,77.391,0.1536,2.27,85.88,40.24,17.54,0.96,2
2026-08-24 11:04:13,Delhi,28.7041,77.1025,0.1453,2.17,85.28,51.23,20.32,1,3
2026-08-24 11:04:13,Faridabad,28.4089,77.3178,0.1536,2.27,85.88,40.24,17.54,0.96,2
2026-08-24 11:04:13,Ghaziabad,28.6692,77.4538,0.1771,2.98,89.14,39.74,19.49,1.11,2
2026-08-24 11:04:13,Gurgaon,28.4595,77.0266,0.1416,2.02,84.62,45.85,18.4,1.01,2
2026-08-24 11:04:13,Noida,28.5355,77.391,0.1536,2.27,85.88,40.24,17.54,0.96,2
2026-08-24 11:52:10,Delhi,28.7041,77.1025,0.158,3.71,81.47,53.52,21.88,1.15,3
2026-08-24 11:52:10,Faridabad,28.4089,77.3178,0.1663,3.78,82.83,41.65,18.8,1.14,2
2026-08-24 11:52:10,Ghaziabad,28.6692,77.4538,0.1998,5.28,84.54,42.67,22.02,1.38,2
2026-08-24 11:52:10,Gurgaon,28.4595,77.0266,0.1514,3.28,81.85,46.97,19.35,1.16,2
2026-08-24 11:52:10,Noida,28.5355,77.391,0.1663,3.78,82.83,41.65,18.8,1.14,2
2026-08-24 12:31:56,Delhi,28.7041,77.1025,0.198,7.88,67.76,54.98,23.72,1.53,3
2026-08-24 12:31:56,Faridabad,28.4089,77.3178,0.214,8.54,67.49,43.38,20.88,1.63,2
2026-08-24 12:31:56,Ghaziabad,28.6692,77.4538,0.2744,12.09,62.68,45.77,25.48,1.98,3
2026-08-24 12:31:56,Gurgaon,28.4595,77.0266,0.188,7.2,69.36,48.13,20.92,1.59,2
2026-08-24 12:31:56,Noida,28.5355,77.391,0.214,8.54,67.49,43.38,20.88,1.63,2
2026-08-24 13:44:07,Delhi,28.7041,77.1025,0.2719,12.57,54.14,62.77,28.75,2.05,3
2026-08-24 13:44:07,Faridabad,28.4089,77.3178,0.2923,12.36,58.43,52.22,29.23,2.12,3
2026-08-24 13:44:07,Ghaziabad,28.6692,77.4538,0.316,12.63,65.78,44.33,27.19,2.36,3
2026-08-24 13:44:07,Gurgaon,28.4595,77.0266,0.2724,12.56,52.71,57.57,28.19,2.06,3
2026-08-24 13:44:07,Noida,28.5355,77.391,0.2923,12.36,58.43,52.22,29.23,2.12,3
2026-08-24 14:34:35,Delhi,28.7041,77.1025,0.327,15.99,39.6,67.08,31.39,2.2,3
2026-08-24 14:34:35,Faridabad,28.4089,77.3178,0.3297,14.58,46.46,53.53,30.03,2.22,3
2026-08-24 14:34:35,Ghaziabad,28.6692,77.4538,0.3681,15.63,49.84,49.16,30.2,2.44,3
2026-08-24 14:34:35,Gurgaon,28.4595,77.0266,0.3169,15.33,40.77,59.71,29.65,2.24,3
2026-08-24 14:34:35,Noida,28.5355,77.391,0.3297,14.58,46.46,53.53,30.03,2.22,3
2026-08-24 15:32:39,Delhi,28.7041,77.1025,0.363,17.69,30.06,67.99,32.65,2.17,3
2026-08-24 15:32:39,Faridabad,28.4089,77.3178,0.3524,15.6,38.04,53.6,30.22,2.14,3
2026-08-24 15:32:39,Ghaziabad,28.6692,77.4538,0.3964,16.76,38.46,51.08,31.6,2.32,3
2026-08-24 15:32:39,Gurgaon,28.4595,77.0266,0.347,16.81,32.87,60.14,30.34,2.21,3
2026-08-24 15:32:39,Noida,28.5355,77.391,0.3524,15.6,38.04,53.6,30.22,2.14,3
2026-08-24 16:26:44,Delhi,28.7041,77.1025,0.363,17.69,30.06,67.99,32.65,2.17,3
2026-08-24 16:26:44,Faridabad,28.4089,77.3178,0.3524,15.6,38.04,53.6,30.22,2.14,3
2026-08-24 16:26:44,Ghaziabad,28.6692,77.4538,0.3964,16.76,38.46,51.08,31.6,2.32,3
2026-08-24 16:26:44,Gurgaon,28.4595,77.0266,0.347,16.81,32.87,60.14,30.34,2.21,3
2026-08-24 16:26:44,Noida,28.5355,77.391,0.3524,15.6,38.04,53.6,30.22,2.14,3
2026-08-24 17:04:45,Delhi,28.7041,77.1025,0.3879,18.47,24.33,68.22,33.52,2.07,3
2026-08-24 17:04:45,Faridabad,28.4089,77.3178,0.3698,16.15,32.22,54.23,30.56,2.03,3
2026-08-24 17:04:45,Ghaziabad,28.6692,77.4538,0.4178,17.29,30.75,52.65,32.61,2.17,3
2026-08-24 17:04:45,Gurgaon,28.4595,77.0266,0.3689,17.55,27.9,60.66,30.98,2.12,3
2026-08-24 17:04:45,Noida,28.5355,77.391,0.3698,16.15,32.22,54.23,30.56,2.03,3
2026-08-24 17:56:53,Delhi,28.7041,77.1025,0.3934,18.5,21.47,67.7,33.57,1.82,3
2026-08-24 17:56:53,Faridabad,28.4089,77.3178,0.3757,16.36,28.18,54.44,30.5,1.83,3
2026-08-24 17:56:53,Ghaziabad,28.6692,77.4538,0.4271,17.6,24.62,53.79,32.97,1.89,3
2026-08-24 17:56:53,Gurgaon,28.4595,77.0266,0.3761,17.7,25.22,60.57,31.08,1.94,3
2026-08-24 17:56:53,Noida,28.5355,77.391,0.3757,16.36,28.18,54.44,30.5,1.83,3
2026-08-24 18:31:15,Delhi,28.7041,77.1025,0.3746,17.08,21.81,66.19,32.53,1.54,3
2026-08-24 18:31:15,Faridabad,28.4089,77.3178,0.3633,15.44,26.84,53.99,29.77,1.61,3
2026-08-24 18:31:15,Ghaziabad,28.6692,77.4538,0.4221,17.24,20.06,54.67,32.78,1.52,3
2026-08-24 18:31:15,Gurgaon,28.4595,77.0266,0.3576,16.16,26.33,59.36,30.14,1.76,3
2026-08-24 18:31:15,Noida,28.5355,77.391,0.3633,15.44,26.84,53.99,29.77,1.61,3
2026-08-24 19:11:51,Delhi,28.7041,77.1025,0.3746,17.08,21.81,66.19,32.53,1.54,3
2026-08-24 19:11:51,Faridabad,28.4089,77.3178,0.3633,15.44,26.84,53.99,29.77,1.61,3
2026-08-24 19:11:51,Ghaziabad,28.6692,77.4538,0.4221,17.24,20.06,54.67,32.78,1.52,3
2026-08-24 19:11:51,Gurgaon,28.4595,77.0266,0.3576,16.16,26.33,59.36,30.14,1.76,3
2026-08-24 19:11:51,Noida,28.5355,77.391,0.3633,15.44,26.84,53.99,29.77,1.61,3
2026-08-24 19:53:02,Delhi,28.7041,77.1025,0.3652,16.17,20.41,65.44,32.11,1.33,3
2026-08-24 19:53:02,Faridabad,28.4089,77.3178,0.3571,14.8,24.83,54.31,29.56,1.46,3
2026-08-24 19:53:02,Ghaziabad,28.6692,77.4538,0.418,16.77,16.47,55.8,32.85,1.31,3
2026-08-24 19:53:02,Gurgaon,28.4595,77.0266,0.3488,15.25,25.22,59.18,29.81,1.58,3
2026-08-24 19:53:02,Noida,28.5355,77.391,0.3571,14.8,24.83,54.31,29.56,1.46,3
2026-08-24 20:22:31,Delhi,28.7041,77.1025,0.3652,16.17,20.41,65.44,32.11,1.33,3
2026-08-24 20:22:31,Faridabad,28.4089,77.3178,0.3571,14.8,24.83,54.31,29.56,1.46,3
2026-08-24 20:22:31,Ghaziabad,28.6692,77.4538,0.418,16.77,16.47,55.8,32.85,1.31,3
2026-08-24 20:22:31,Gurgaon,28.4595,77.0266,0.3488,15.25,25.22,59.18,29.81,1.58,3
2026-08-24 20:22:31,Noida,28.5355,77.391,0.3571,14.8,24.83,54.31,29.56,1.46,3
2026-08-24 20:57:18,Delhi,28.7041,77.1025,0.3561,15.39,18.93,65.57,31.92,1.15,3
2026-08-24 20:57:18,Faridabad,28.4089,77.3178,0.354,14.34,22.76,55.6,29.74,1.37,3
2026-08-24 20:57:18,Ghaziabad,28.6692,77.4538,0.415,16.3,13.97,57.19,33.09,1.21,3
2026-08-24 20:57:18,Gurgaon,28.4595,77.0266,0.3431,14.67,23.36,60.17,29.88,1.43,3
2026-08-24 20:57:18,Noida,28.5355,77.391,0.354,14.34,22.76,55.6,29.74,1.37,3
2026-08-24 21:24:18,Delhi,28.7041,77.1025,0.3561,15.39,18.93,65.57,31.92,1.15,3
2026-08-24 21:24:18,Faridabad,28.4089,77.3178,0.354,14.34,22.76,55.6,29.74,1.37,3
2026-08-24 21:24:18,Ghaziabad,28.6692,77.4538,0.415,16.3,13.97,57.19,33.09,1.21,3
2026-08-24 21:24:18,Gurgaon,28.4595,77.0266,0.3431,14.67,23.36,60.17,29.88,1.43,3
2026-08-24 21:24:18,Noida,28.5355,77.391,0.354,14.34,22.76,55.6,29.74,1.37,3
2026-08-24 21:52:34,Delhi,28.7041,77.1025,0.343,14.48,18.5,66.05,31.6,1.05,3
